	differentiation	differentiation	differentiation	differentiation	lower	lower	lower	lower	upper	upper	upper	upper	upper_vs_lower	upper_vs_lower	upper_vs_lower	upper_vs_lower
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1
	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
GRM8	0.7089049932303941	-4.641496690609389	5	5	0.7304678309966427	8.106746031714055	4	4	0.384020083730762	-3.4732280271506277	3	3	0.6472718678263668	-7.099005553634757	3	3
GSG2	0.1411476267297041	1.312298454625073	5	5	0.20787238739863356	1.9447824981075865	5	5	0.2774071846315891	-6.920903991605862	5	5	0.7537091772080944	-0.8584982157073989	3	3
GSK3A	0.25615062047789494	-5.732469100461233	5	5	0.4381445404693375	6.498358848685598	3	3	0.30960926530748334	1.2698126057427654	4	4	0.9167058325394901	-3.2197266454041156	3	3
GSK3B	0.11908150678371368	-0.03355627031059368	5	5	0.12883154977300246	-1.49594274833295	4	4	0.1311848031082586	-10.020437927956847	5	5	0.1510564044067528	4.270451877396277	1	1
GSR	0.4167994725605393	-5.54819606243198	5	5	0.43483297681819333	6.549242678984108	3	3	0.1618013330298892	-8.489645072986677	3	3	0.04551710017366292	-16.900706581364688	2	2
GSS	0.2831296859783331	-1.97471448873824	5	5	0.7451094432611904	8.293073781603596	4	4	0.6447816890488338	-3.416427709274849	4	4	0.5217971521146411	-6.904850586900094	3	3
GSTA2	0.6385194415454449	-2.4185676217117744	5	5	0.5968850098355618	2.448211609011211	4	4	0.9617808560530875	-2.2444837001599516	5	5	0.5829597999420405	-0.20158684907081703	3	3
GSTA3	0.5987048601335051	-1.6803847650264352	4	4	0.24942049072504247	-1.1706102111372239	3	3	0.5071717036112682	0.8634765649621547	3	3	0.07329286204007963	3.605346250479144	3	3
GSTA4	0.20409324024456332	-9.392863850770738	10	10	0.7268223492225194	9.462184654893349	4	4	0.15451837476704916	3.774411776241028	7	7	0.3819100991650135	-7.131409482877436	6	6
GSTA5	0.03207140841756255	1.8012965073169196	5	5	0.4334149120904912	2.6471319293806457	5	5	0.07491461618564295	-9.649856503669922	5	5	0.4265444338667359	-4.570381220660765	2	2
GSTK1	0.8739336054079389	-5.128166540396606	5	5	0.8353240002260773	3.4286483253346147	3	3	0.4309265857100093	-5.584785943542712	3	3	0.6322208389509509	-7.54173619839727	1	1
GSTM4	0.06625480524089283	1.3628162194946316	4	4	0.6172353737898271	5.6687889131550415	4	4	0.6512173562498855	-3.1467169322510444	4	4	0.9505081346935688	-7.275920086745618	4	4
GSTO1	0.9727004053932512	-4.429303199572562	5	5	0.9111408467360205	8.353715086968306	4	4	0.5899634209637099	-3.1203731512137254	3	3	0.38108884120282016	-7.677367592987959	3	3
GSTO2	0.04963710278326332	1.546705357853719	5	5	0.0939495552336808	1.041017443034644	5	5	0.005583103704870117	-10.607505352872414	5	5	0.1714880189307838	-17.032454742575386	1	1
GSTT2	0.6120828468983042	-4.431068307840094	5	5	0.20885897647466922	11.853359511409385	4	4	0.14972829310810434	-6.9356922642739605	3	3	0.026585882823941184	-18.14666996096388	4	4
GUCA1A	0.06566516289530393	-4.772165339571904	10	10	0.0017339233452422162	-2.7297487731310976	8	8	0.022001195822602067	-10.516298998079805	8	8	0.5651475592471655	2.2670383343034977	3	3
GUCY2C	0.31382891218980846	-0.8637368703987072	4	4	0.6091632486488154	0.7132240172990043	3	3	0.8896440161512097	-3.376667167344877	4	4	0.8913979296231909	1.7252396582469034	2	2
GUCY2D	0.6252408886473814	-8.24098696037452	5	5	0.26837546070021623	3.9576506750691274	3	3	0.7848275555711997	-3.732249639588535	4	4	0.43594688289199346	-1.290958120103776	2	2
GUCY2F	0.642971793323641	-4.510519564485854	5	5	0.9034502746478965	7.489467407314984	4	4	0.5870739237517502	-4.062091802778688	5	5	0.8170453009277164	-6.8726148156000235	4	4
GUK1	0.09727825159838135	-9.14800518139126	5	5	0.02647031857213719	15.684057427767604	3	3	0.3864697893094231	-9.00746368378373	1	1	0.010397833422684456	-17.642065801193997	3	3
GUSB	0.19883867151871037	0.8874033077454798	5	5	0.11220436200049282	1.5132438666302803	5	5	0.043323118644350164	-9.831080948618348	5	5	0.45617396933916476	-5.207562091656826	3	3
GYG1	0.3149584992619813	-6.4124491099434735	5	5	0.29862271666339757	6.9064052009797505	3	3	0.15724360793681924	4.025931669473276	4	4	0.9594980633084279	-4.198494592492485	4	4
GZMB	0.11926156477805623	1.6162026591104492	4	4	0.2461848323371547	-1.3895175432409121	4	4	0.8825743359168742	-1.6324373752099615	4	4	0.17395866300991503	3.2204875770594747	3	3
H6PD	0.5549682120672591	-9.521313288444707	10	10	0.15901696263417797	13.166009117322517	8	8	0.9325829062754484	-2.814180080708677	8	8	0.13920909336409903	-11.241895459210774	7	7
HADH	0.4167994725605393	-2.124840072609392	5	5	0.8575216596071998	5.842850306920468	4	4	0.7917171442419596	0.4803548463521386	4	4	0.8878184405588241	-3.98377701995418	4	4
HADHA	0.2692438007961141	-0.9769250218523684	4	4	0.09298040817619624	-1.5309577672760166	3	3	0.6319902730624867	-0.04668834267628593	4	4	0.20013915317378017	3.0064676976159084	3	3
HAGH	0.6927657961009959	-1.9143775839288812	5	5	0.8591576798181733	8.896601561348968	5	5	0.21575107122937887	-9.969310394423717	5	5	0.15042515544199686	-8.26698879521558	3	3
HAL	0.6077242126538864	0.12806691825511748	5	5	0.8118516238839266	3.377912795283646	5	5	0.7767779273215174	-5.06403515022238	5	5	0.8241261146639588	-1.1973514483787213	3	3
HAO1	0.7486355258963429	-7.239343096046202	5	5	0.5575271416393679	-0.6391153570719412	2	2	0.7284643265402659	-2.8967742314083256	3	3	0.4658179681935668	3.1499565852097158	1	1
HAO2	0.34585954525067697	-8.252836774129717	5	5	0.20668270488833484	9.77637583602036	2	2	0.9917314702323718	-2.1826404468060043	3	3	0.4328167340199195	-9.686512743097735	3	3
HARS	0.6632188754704929	-2.7432385862387987	2	2	0.46299045896034097	-1.3405368332048333	1	1	0.2953479851768257	-9.511709149771727	1	1			0	0
HBA1	0.5923356723458126	-7.203172351097501	8	8	0.48555808076173046	11.011057361102779	6	6	0.413287344852857	-1.3395003624131523	6	6	0.8013965182557998	-8.02681952575707	5	5
HBB	0.3477989273263804	-9.563915565534325	10	10	0.9377842249959774	16.95716659109098	8	8	0.7739194977467816	-3.165321106586901	6	6	0.9671354494321439	-15.129250994223412	6	6
HBG1	0.1912307879642965	-0.6266469402353363	4	4	0.7149683940145535	2.7900832032982135	3	3	0.25864720069753244	-6.2722260656763895	3	3	0.7786317183153296	-7.436116463807712	2	2
HCK	0.15874363665330804	-1.9017888750861165	5	5	0.6658561515080483	2.154728166605089	4	4	0.018332682711088608	-9.952265044637011	4	4	0.10563348227890615	-17.892234474989166	1	1
HCN2	0.8106779486944853	-5.316313368220739	5	5	0.23836847153530583	12.577456636843095	4	4	0.7986230392967869	0.35892903498290635	4	4	0.24723774571218127	-13.843381414454916	5	5
HCRT	0.22620144620905025	-1.2156641561689048	5	5	0.19181429298566155	1.34358017985173	4	4	0.6261337914270195	-4.3711560052942	5	5	0.2608946563559693	0.23048336213310172	3	3
HDC	0.5440789245362108	-2.0608314099587304	5	5	0.12166114286132601	1.2677034197471233	4	4	0.7222908164065468	-3.652002416433383	5	5	0.13613921923054487	0.7096218630560847	3	3
HDHD1	0.8446127476966276	-2.16584928083395	5	5	0.8499092679602628	5.657130549894723	4	4	0.6036758789186417	-3.1633037808856304	5	5	0.8445356641945179	-6.465566377780259	3	3
HEXB	0.7486355258963429	-0.22908663050071884	5	5	0.17830358963729687	9.649707898697665	5	5	0.4480222683827698	-1.204620192707875	5	5	0.5997482906588206	-6.810992019000374	4	4
HGS	0.5281584573570707	-5.937914797248631	4	4	0.48585162938057114	3.20768583786697	2	2	0.03201975569738391	-10.625013858870744	2	2	0.10563348227890615	-17.922967602528775	1	1
HIBADH	0.642971793323641	-5.440976883061864	5	5	0.3172797047877598	6.791917580174427	3	3	0.02144207714107348	7.768451090276296	5	5	0.28618400244742626	-3.177240181861086	5	5
HIBCH	0.9472037594012495	-2.619795097501159	4	4	0.7830870879699032	2.9793746161894976	3	3	0.40764101876184466	1.1150463072383963	4	4	0.5389301710621042	-0.34267524909258223	3	3
HIF1AN	0.08997548869391782	-0.43847805521403355	5	5	0.03008913727445552	-2.3449657841410168	4	4	0.0583140192033695	-10.182466463915697	4	4	0.9454895850192585	1.6808579279434754	1	1
HINT1	0.5794793187691918	-5.6226410548219485	4	4	0.8306197822146404	3.9068773169038495	2	2	0.44315253569662993	3.1201053665173712	3	3	0.5740209553051443	-0.804381249408797	3	3
HIPK1	0.20212018055248682	-1.1930598280802671	5	5	0.11040838292991145	-1.9727519231114137	4	4	0.19274431982412155	-6.681815428884309	4	4	0.10645543486541928	3.774039403542629	2	2
HIPK2	0.8886618518901277	-2.7043148591821278	5	5	0.41776172604909567	7.088214918593465	4	4	0.3449515193163134	-8.93604288868074	4	4	0.1030180418608657	-13.660051517887723	2	2
HIPK3	0.6965927700151913	-8.299530183573241	10	10	0.127565862406087	17.678612425229385	8	8	0.19683508564247099	10.44284647993053	9	9	0.5519101824504483	-12.41992441949818	8	8
HIPK4	0.923168884041789	-5.698195709282774	5	5	0.8617331994047407	2.437301838042922	3	3	0.15077988420860655	3.9987624558189196	4	4	0.2473808158275953	0.48388644420715465	4	4
HK1	0.35229144653939326	-9.030488951974137	10	10	0.012967501749712243	16.275883142883057	7	7	0.013763498958056375	10.287900186191267	9	9	0.5145919071784837	-11.455517339767646	9	9
HK2	0.2915859222475219	0.11777631005161515	5	5	0.5359830346076401	2.993082773366113	5	5	0.43381752305602506	1.3637426675831332	5	5	0.18748007252946763	-0.36123179596808147	5	5
HK3	0.9333389977120169	-4.372545747824903	4	4	0.12053093283048039	-1.8823279405195557	2	2	0.7073721163385474	-4.30607246484085	2	2	0.1385023309595027	4.309980241582914	1	1
HLA-A	0.8251818436098276	0.004674930479941423	5	5	0.7851132742816158	5.618103290098233	5	5	0.5333199842160855	-5.772627080834119	5	5	0.986494196268114	-7.054758994245716	4	4
HLA-B	0.5276842830601596	-1.8802924798360199	5	5	0.2461848323371547	9.365376505789841	4	4	0.8684635531987298	-2.6333991727429398	4	4	0.23381448917448722	-10.22526824223752	4	4
HLA-DQA2	0.830030029603947	-4.585323578339213	5	5	0.7487826623978457	2.282540162092051	3	3	0.7642617308063044	-2.2322383169062103	4	4	0.47473033813968235	-1.6326742490502162	2	2
HLA-DQB1	0.8496883232400307	-9.355653088493824	10	10	0.6848701234061378	4.671191755664927	6	6	0.665235777770767	-3.1520006723463276	6	6	0.8248157640265374	-3.1398230710988764	5	5
HLA-DRB1	0.7818690026260681	-4.760001175348139	5	5	0.6729244241513159	6.110114849673334	4	4	0.6262067517976293	-5.17516780171854	3	3	0.8534450846924276	-5.773901625995169	2	2
HLCS	0.6026281469516883	-8.375804056854323	10	10	0.17250503889348368	4.936362435884677	7	7	0.44644189451240424	-3.430072923496528	8	8	0.7870855169996965	-6.558161350197014	6	6
HMGCL	0.6927657961009959	-5.125320678686901	5	5	0.4066975841122953	12.75191329700886	4	4	0.88464335822412	-2.3503433457302325	3	3	0.11073291951661242	-11.008725450355692	3	3
HMGCR	0.204012033779986	-7.3091986038430505	3	3			0	0			0	0			0	0
HMGCS1	0.18610157077844247	-8.875476481026613	5	5	0.19308555946974781	-2.0051165019893578	1	1	0.6332283879529961	0.9281667767957797	2	2	0.21843721583784081	3.929517711959023	1	1
HMOX2	0.637187290526259	-1.8251923295063366	9	9	0.7834009868057574	10.767399332379197	8	8	0.6496059767957254	-5.55379528722523	8	8	0.822509894835766	-8.159344459574504	6	6
HNF4G	0.7266129281159461	-8.75214893848817	8	8	0.49136071381051816	2.5810729234593595	5	5	0.7269225728393527	4.655018935440527	7	7	0.3696257417185146	-0.3942089648815384	4	4
HNMT	0.2108674584738508	-7.166402252672505	4	4	0.20668270488833484	10.52973833416451	2	2	0.10470947695789658	6.415408624665139	2	2	0.8701934339361953	-4.089899227150505	3	3
HPD	0.40266294374946365	-5.782997362583312	5	5	0.4346862998706067	9.479317301822574	4	4	0.2567604696945419	3.292562083504215	5	5	0.9146227418967077	-3.996779456701572	4	4
HPGDS	0.08833278628076725	-1.0145525214897375	4	4	0.7573152357135455	3.272345403132793	3	3	0.8263993062385011	-1.967849506736668	4	4	0.8343169373703494	-3.6148383705418716	3	3
HPN	0.48985734097966516	-5.977888299379795	10	10	0.18906104238765653	3.0147448149587874	8	8	0.8474246305404282	-3.1575944137965215	10	10	0.13696393256289432	-3.122567701649095	7	7
HPRT1	0.6836050357079828	-3.1010120627480817	5	5	0.08264991105026992	13.607477173022453	5	5	0.4493873843012053	1.0190799915575333	4	4	0.23512131624291788	-11.142462340770292	5	5
HPX	0.9330575556980906	-3.412072643724296	5	5	0.7487826623978457	3.289519107464231	3	3	0.15077988420860655	4.221572264785276	4	4	0.39419535135427664	-0.014633264417509118	4	4
HRH1	0.9669861187413741	-9.175502606381285	10	10	0.37111100761188665	10.4637231529982	6	6	0.9126782723903357	4.426114670731994	8	8	0.3187183595916725	-16.694147171368304	7	7
HRH2	0.5075512066461922	-1.3374413791952602	5	5	0.674622456662455	7.884117995116306	5	5	0.4244941032422793	-4.704892358051235	5	5	0.7143319843313938	-4.860232135578793	3	3
HRH3	0.8494857729355151	-3.0308382882927787	5	5	0.03505536666693272	13.318352748288577	5	5	0.3225718962020083	1.0215509646192473	4	4	0.13382711252308332	-10.86975798465918	5	5
HRH4	0.20102204354273379	-4.2646469303501675	5	5	0.07865601608013843	-1.650536474793853	3	3	0.08727763944951974	-6.892824662675982	3	3	0.8732478202697368	2.1858120638989336	1	1
HRSP12	0.8058574622301209	-8.484588194583432	5	5	0.05250607297362545	-2.2585748548035163	2	2	0.18359624681790943	-5.917869994720699	2	2	0.7670175866137965	2.423841511112289	1	1
HS3ST1	0.24587584740573665	-8.76682981288917	5	5	0.7878462031069068	3.5713660722821627	2	2	0.2543039735027012	4.129072474608354	3	3	0.4328167340199195	-0.012382676532477413	3	3
HS3ST3A1	0.9727004053932512	-2.577540314032455	5	5	0.4158411508393449	13.108888496657906	5	5	0.5456746483060118	-5.375804851831076	4	4	0.33408711249686085	-17.942843231549592	5	5
HSD11B2	0.9528644010536571	-2.3320201741086017	5	5	0.2792385652861885	10.040791671714564	4	4	0.8403716883911934	-5.32579860052802	4	4	0.20013915317378017	-10.313389445850138	3	3
HSD17B10	0.07722956099807511	-8.247710780301201	4	4	0.08680328616833853	21.199249115932016	1	1			0	0	0.12676783142241782	-17.540715820287886	1	1
HSD17B11	0.5035735396382339	-4.942338987150605	5	5	0.5627995691474805	2.324055222940023	3	3	0.8856925347324585	3.600778518994227	5	5	0.3879621107136858	-3.1427392306477415	4	4
HSD17B6	0.17496497726371607	-9.050339145523415	5	5	0.6637702511666445	-0.4676426159098108	2	2	0.6606522698158706	-4.290146208024724	2	2	0.8912332973629015	2.099659611100141	1	1
HSD17B7	0.6669631661179385	-7.449910194289551	8	8	0.043037050520354544	-2.0001096071912428	4	4	0.07706039503974878	-10.504773317354834	4	4	0.11582216212918461	4.479905243025226	1	1
HSD17B8	0.12662931077440837	-8.471898952506306	5	5	0.23072894549266865	11.99558736392168	4	4	0.30960926530748334	3.6243955139517126	4	4	0.7339331001497869	-4.225081554433484	3	3
HSPG2	0.3426852488164457	0.1625444350971564	5	5	0.3432190483686389	9.741429543953878	5	5	0.9173087508134828	-2.956949767054868	5	5	0.328979664361046	-7.507577969070165	4	4
HTR1A	0.27211553325268045	-3.3462454727673596	5	5	0.6249869088273721	2.167192756636711	3	3	0.3876649595920243	3.2411510549838245	4	4	0.47361404369612026	-0.4147911971606977	4	4
HTR1B	0.5861419721859356	0.11700354678709839	5	5	0.6065336875595821	2.8157544114981015	5	5	0.792123537063735	-1.7954259368954204	5	5	0.49476133145231505	-1.1643115471094863	4	4
HTR1D	0.17201593979594243	-1.3892359296258407	5	5	0.5250157796189969	1.8445180462358408	4	4	0.7036066917205944	-2.663812520358356	4	4	0.9687157558347669	-0.7749929702918642	3	3
HTR1E	0.7298481584040415	-2.915833052529246	5	5	0.7259146806302323	9.030405344341597	5	5	0.5981184633989404	0.5473520081283322	5	5	0.9415245008787722	-3.4204550016328716	4	4
HTR1F	0.18610157077844247	-8.85490724591501	5	5	0.6739103183496755	-0.6270977226858712	1	1	0.4721637341400148	4.566560525799798	2	2	0.505018275524211	2.614627042967448	2	2
HTR2A	0.5035735396382339	-1.9556253270682749	5	5	0.2707051788540027	1.857253336066167	4	4	0.19298562339297642	-3.1546410513822334	5	5	0.5469327444768446	-6.821066021993303	2	2
HTR2B	0.07267384521557801	1.6620275352805267	4	4	0.06882610353814839	-1.7052853866106297	4	4	0.9251130503632994	-0.7313767831082082	4	4	0.2165585365870627	3.0750016732018133	4	4
HTR2C	0.556538934730302	-7.534270703159815	5	5	0.1148066561457046	12.600306590850431	4	4	0.04446244967279563	6.652795887203715	4	4	0.7936284835066508	-7.017151332408701	5	5
HTR3A	0.5755920078933701	-9.805918246493166	10	10	0.5291197273895909	12.739300308266408	7	7	0.33892367481866303	-6.611635072721055	6	6	0.5869048553378209	-12.013798292210907	5	5
HTR4	0.8886618518901277	-2.1045474559793966	5	5	0.6247993011161529	9.201048130852035	5	5	0.5456746483060118	1.4189779643472218	4	4	0.9198552447733648	-6.3406491095012605	5	5
HTR6	0.1966726850261703	-6.224997806109434	5	5	0.3310647428991468	6.944100334664626	3	3	0.6188815989537813	-1.3607046275237777	3	3	0.7438000152380875	-6.73354548780864	3	3
HTR7	0.29444201113700486	-1.3426408231877864	5	5	0.5000252127677114	1.9122426287663874	4	4	0.7236382182800918	-0.5675207487067069	4	4	0.8789105686766774	-1.1707608471622504	4	4
HUNK	0.40969495083753205	-6.271635530916992	5	5	0.9775890450594203	2.882979623024037	3	3	0.8263993062385011	-3.0190793574449213	4	4	0.5389301710621042	-3.6085781777524155	3	3
IARS	0.38108706457080965	-0.9341705895898078	2	2	0.7666884162174201	8.269310915148392	2	2	0.20018899994042727	-10.006473841521304	1	1	0.08739582708325848	-18.885315061049376	1	1
IARS2	0.46091839650377475	-1.9561422633836059	2	2	0.33265015555354926	-1.7337841271346317	1	1	0.2198654551797944	-9.906018420224184	1	1			0	0
IBTK	0.19493552924746116	-8.391103269230923	10	10	0.3611880257639567	8.642608008931129	7	7	0.6973099434131307	3.9993787337887485	9	9	0.49904276165076633	-9.907185434458905	7	7
ICK	0.5195824618044114	-1.9234413720748147	5	5	0.6943011151394684	2.0438611573184406	4	4	0.8473770774608975	-2.1816370452327902	4	4	0.3670367589176605	0.3134977779835169	3	3
IDE	0.8592489134569401	-4.957625360652353	5	5	0.7086898561580807	4.7911531477162255	4	4	0.7073890910153215	2.695298899553853	5	5	0.37402197471382537	-0.11322964273566487	3	3
IDH3A	0.7225368293771135	-5.641859996974122	10	10	0.5755063917696167	9.773554291962853	8	8	0.7569246342370247	-3.0176553672720954	10	10	0.8531166518612173	-14.40034638286005	9	9
IDH3B	0.4203788137846788	-8.262848841516686	5	5	0.5627995691474805	8.721511322112233	3	3	0.3269703298430596	3.8985786286640436	4	4	0.8789105686766774	-7.351046006897078	4	4
IDH3G	0.06326818912498894	1.4912751337271841	5	5	0.7784667873558294	2.3679170137551186	5	5	0.7193019004623613	-6.359244505436532	5	5	0.4641144340452932	-0.19616835933633414	3	3
IFNAR2	0.4422308647069777	-4.51599717050767	5	5	0.3851007357897961	4.676562962835224	4	4	0.8967224831732554	0.10039793226438525	4	4	0.7995594125507082	-3.4544590293427917	4	4
IFNGR1	0.4976379587917312	-5.353158963614798	5	5	0.41832582087637704	15.83703782560067	5	5	0.4107308184477503	2.920829463590963	5	5	0.5841500112145079	-7.910606344517036	4	4
IFNGR2	0.6385194415454449	-0.4394601280313772	5	5	0.15954954514909359	10.938349464989237	5	5	0.31044728941327515	1.889905527309604	5	5	0.45653844114365516	-7.758759755389424	5	5
IGF1R	0.04576617866331154	-0.8522596902542873	10	10	0.2937924051390467	8.919706937490856	9	9	0.20853407263315116	-3.6718385634459962	10	10	0.9932579889422233	-12.982480512645273	7	7
IGFBP7	0.0777369772967558	1.550726196188566	5	5	0.8253056747074253	9.350341308905477	5	5	0.46248758248487876	-6.085974088855398	5	5	0.4197281872641294	-10.910863741807681	4	4
IGSF10	0.358743306317734	-7.466545531111759	5	5	0.02647031857213719	15.444267841765997	3	3	0.688539573596178	0.6431941605102729	2	2	0.09171520159548441	-13.138429320438703	3	3
IKBKAP	0.05750805206983289	-8.326657071232638	4	4	0.13950179234957694	18.207925487444324	1	1	0.02091091813484548	11.099441467738611	2	2	1.0	-3.9821825521347933	3	3
