index,epsilon,pvalue,gene,product
MMP19,7.317189999999999,0.2839224842420607,MMP19,4.001041055602996
NTC_267,6.69117,0.2529253354594867,NTC,3.994679779965179
MB,6.3714786666666665,0.23626809742205646,MB,3.9923361392993413
PTGER3,7.299219999999999,0.2839224842420607,PTGER3,3.9912150557630044
UCKL1,7.073226666666666,0.2733525840081884,UCKL1,3.9841845981743567
NSDHL,7.142033333333333,0.2769009573896416,NSDHL,3.9829373149444143
PYGL,6.356220666666666,0.23626809742205646,PYGL,3.982775554072537
BMP2K,6.345870666666666,0.23626809742205646,BMP2K,3.976290296692971
KCNQ2,7.053351666666666,0.2733525840081884,KCNQ2,3.9729894714492535
TRPA1,7.311249999999999,0.2910635776638726,TRPA1,3.9189187347654806
DUT,5.858906666666666,0.21517774845613213,DUT,3.90907800197084
STK40,7.287101333333333,0.2910635776638726,STK40,3.9059747563459757
NTC_79,8.238116666666667,0.33614960309260056,NTC,3.9004796560011914
PIP4K2C,6.417929666666666,0.24734472786178263,PIP4K2C,3.8937408709511923
CDC14B,6.403476666666666,0.24734472786178263,CDC14B,3.884972274264921
NTC_1302,3.377426666666666,0.07093133732654903,NTC,3.881209883142673
DCD,6.3965396666666665,0.24734472786178263,DCD,3.880763614802341
PRDX5,7.056876666666666,0.28193290104792657,PRDX5,3.880253554971921
PHOSPHO1,7.0479441666666665,0.28193290104792657,PHOSPHO1,3.8753419819748327
SNRPA,6.386389666666666,0.24734472786178263,SNRPA,3.8746056367793935
NTC_570,3.166726666666667,0.06029390103169052,NTC,3.862540801738633
UCK2,7.124586666666666,0.290694080617209,UCK2,3.822795378276306
PPP6C,7.1202016666666665,0.290694080617209,PPP6C,3.8204425459622344
NTC_562,3.532706666666666,0.08306095981381979,NTC,3.8174536153311562
SULT1A1,7.40745,0.3057053395662872,SULT1A1,3.812592112310269
AADACL2,6.457027666666666,0.2587799510687855,AADACL2,3.7907231875145553
MAPK15,6.452211666666666,0.2587799510687855,MAPK15,3.7878958614113523
CAMLG,7.059308316666666,0.290694080617209,CAMLG,3.787769377982277
KCNK2,7.419651666666666,0.3087607017548747,KCNK2,3.786826834918614
PITPNA,6.440099966666666,0.2587799510687855,PITPNA,3.7807854532792584
PHYH,7.33597,0.3057053395662872,PHYH,3.775801572490501
HAO1,6.424811666666666,0.2587799510687855,HAO1,3.7718101605750234
OAT,6.423817666666666,0.2587799510687855,OAT,3.7712266136176766
RDX,5.442736666666666,0.20413486757133825,RDX,3.755939005448288
FGFR3,7.175921666666666,0.299636573406297,FGFR3,3.755914557913297
NTC_15,2.797386833333333,0.045517463212197545,NTC,3.7535950559436464
GABBR2,6.662506666666666,0.2733525840081884,GABBR2,3.7528355441600403
CDK3,7.152546666666666,0.299636573406297,CDK3,3.7436799618754053
KCNQ3,6.637491666666666,0.2733525840081884,KCNQ3,3.738745174598859
HTR2B,7.388576666666666,0.3132063044547281,HTR2B,3.7250950385928214
CPE,6.784823333333333,0.2839224842420607,CPE,3.709942848508763
DUSP3,5.991806666666666,0.24082661360931124,DUSP3,3.7047072254827595
PHKB,7.324439999999999,0.3132063044547281,PHKB,3.692759287125324
PTPN6,7.024743333333333,0.29832447051283395,PTPN6,3.6901757988202752
NTC_248,8.001883333333332,0.34844759761485666,NTC,3.6637625109041245
SLC6A7,7.396926666666666,0.3208274266349712,SLC6A7,3.652073597884117
ULK1,7.3866733333333325,0.3208274266349712,ULK1,3.6470112348725006
EPHA7,7.356626666666666,0.3208274266349712,EPHA7,3.6321763388430113
PDXK,5.782936666666666,0.23626809742205646,PDXK,3.6235587143056587
SLC7A4,7.096346666666666,0.3087607017548747,SLC7A4,3.6218190818776432
PPP1R37,5.7680066666666665,0.23626809742205646,PPP1R37,3.61420365221127
CACNA1C,6.7356316666666665,0.290694080617209,CACNA1C,3.614096200917134
MAN1A1,7.264431666666666,0.3180666566536047,MAN1A1,3.613922949544649
RNASE2,7.222971666666666,0.3180666566536047,RNASE2,3.593297351787891
NTC_1573,3.569580166666666,0.09928013485418265,NTC,3.5807802298853146
TLR7,7.196046666666666,0.3180666566536047,TLR7,3.5799026528105466
CAPNS1,6.506650666666666,0.2827363308780514,CAPNS1,3.569668162425106
PI4KA,7.333896666666666,0.32755449488420063,PI4KA,3.5548602583786018
EIF2AK1,7.350823333333333,0.3285687084048473,EIF2AK1,3.5531954036069004
NTC_1622,3.9397199999999994,0.12672343897258512,NTC,3.5344924164569242
NTC_916,8.890383333333332,0.4004489522740602,NTC,3.5335080892135475
NTC_1666,3.4030899999999993,0.09204370132105075,NTC,3.5256214050802273
STRADB,7.438753333333333,0.3364300919613368,STRADB,3.5193126283924765
OXSR1,7.251451666666666,0.32755449488420063,OXSR1,3.51489781176627
PBK,7.216146666666666,0.32755449488420063,PBK,3.497784897973458
SULT2A1,7.060829999999999,0.3208274266349712,SULT2A1,3.486133090700026
NTC_664,3.97618,0.1328620937716403,NTC,3.48551504521879
NTC_1597,4.016779999999999,0.1360165397828271,NTC,3.480171441546035
NTC_154,3.86894,0.12672343897258512,NTC,3.470992631386711
ADRA2B,5.699346666666666,0.24734472786178263,ADRA2B,3.457778474728186
PANK4,7.131626666666666,0.32755449488420063,PANK4,3.456816664755261
LTK,7.45874,0.34441145850400723,LTK,3.452817882063846
BACE1,7.106661666666666,0.32755449488420063,BACE1,3.4447157189164974
CA2,4.322593333333332,0.16077523262348958,CA2,3.431191824904727
NTC_1989,3.2699,0.08972794054779297,NTC,3.4238217142327345
NTC_1087,3.7242733333333327,0.1208078649059611,NTC,3.4185283360143255
WARS,6.658626666666666,0.30815270328655187,WARS,3.404116465457232
NTC_750,2.958120166666666,0.07093133732654903,NTC,3.3993588490617066
NTC_1530,4.006863333333333,0.14249854272149579,NTC,3.390565989120407
DOLPP1,7.156059999999999,0.3364300919613368,DOLPP1,3.385568952082598
SLC12A6,7.474616666666666,0.3525126273855861,SLC12A6,3.3846956951233347
NTC_2084,4.75644,0.19467715126498042,NTC,3.380330644482258
DGKK,7.462113333333333,0.3525126273855861,DGKK,3.379033869186929
AKT1,6.607856666666666,0.30815270328655187,AKT1,3.3781611143611205
REG1A,6.604306666666666,0.30815270328655187,REG1A,3.376346233597063
SCN9A,7.440429999999999,0.3525126273855861,SCN9A,3.369215106799213
ACPP,7.133438166666666,0.3372241363062318,ACPP,3.367563112484234
INPP5J,7.132907666666666,0.3372241363062318,INPP5J,3.3673126733286076
IP6K3,6.585736666666667,0.30815270328655187,IP6K3,3.36685261788198
NTC_426,3.5831533333333323,0.1151106132782499,NTC,3.364167599741518
NTC_291,3.454806666666666,0.10696349702393618,NTC,3.3538033445659243
HTR1F,6.552606666666666,0.30815270328655187,HTR1F,3.34991543486417
KCND3,5.705076666666666,0.2587799510687855,KCND3,3.3492757849751995
NTC_352,4.002593333333333,0.14582722919216687,NTC,3.3468139491364663
FLT4,7.903061666666666,0.3777142001674576,FLT4,3.341704416732266
NTC_1678,3.4573199999999993,0.109626849655023,NTC,3.319314385831313
ACAD8,7.1924996666666665,0.34707536129869965,ACAD8,3.3055017773391393
MAPK3,7.4507666666666665,0.36073335531145434,MAPK3,3.29930154554297
MGST2,6.685836666666666,0.3214110010165294,MGST2,3.2957113963974387
CA6,7.59136,0.36907333558980415,CA6,3.2862035622874
NTC_785,5.656816666666666,0.2631074737748075,NTC,3.2802002650244835
IDE,7.475666666666666,0.36907333558980415,IDE,3.236121384109458
MTOR,6.801986666666666,0.3350363625902745,MTOR,3.2303182580506506
GCK,7.44748,0.36907333558980415,GCK,3.223919733231485
CLC,6.769256666666666,0.3350363625902745,CLC,3.2147745174102695
IYD,6.795111666666666,0.3372241363062318,IYD,3.207845481973351
NTC_816,6.999483333333333,0.34844759761485666,NTC,3.2048011154496847
TAF1,6.746816666666666,0.3350363625902745,TAF1,3.2041175806559106
UGDH,7.399973333333333,0.36907333558980415,UGDH,3.203354699135829
MMACHC,6.737936666666666,0.3350363625902745,MMACHC,3.1999003971274482
SNAP25,6.736176666666666,0.3350363625902745,SNAP25,3.199064558950636
ACVR2A,7.3854463333333324,0.36907333558980415,ACVR2A,3.197066144891352
NTC_3,2.7494199999999993,0.06905847146859047,NTC,3.1914801017096934
CHRNB3,6.708546666666666,0.3350363625902745,CHRNB3,3.1859428493907904
KLK6,7.115096666666666,0.35710780836423284,KLK6,3.1818758798237416
NTC_633,3.349203333333333,0.11234235028469856,NTC,3.1799228565842137
NTC_271,2.942411999999999,0.08306095981381979,NTC,3.1795793953626994
NTC_1948,4.242613333333333,0.1785130696289604,NTC,3.174874759438657
NTC_1099,6.690483333333333,0.33614960309260056,NTC,3.1677257298470365
NTC_91,3.8323366666666665,0.14921511341485919,NTC,3.1662274489179616
NTC_168,3.946803333333333,0.159739374760403,NTC,3.1439762517703365
NTC_1372,4.6334833333333325,0.21051304444418062,NTC,3.1355754188903306
PPP1R12A,6.847776666666666,0.3490283321784774,PPP1R12A,3.1303879552142035
CUTA,7.403301666666666,0.3777142001674576,CUTA,3.130387553756236
TUBA3C,6.832706666666666,0.3490283321784774,TUBA3C,3.123498865691948
NTC_1129,3.826313333333333,0.1526627416804393,NTC,3.1232930851135663
RET,7.554679999999999,0.38610950531984944,RET,3.1222699704555956
NTC_416,3.871236666666666,0.15617065220730733,NTC,3.121767477742669
GP9,5.689056666666666,0.2827363308780514,GP9,3.1211210648313523
KCNJ6,7.539633333333333,0.38610950531984944,KCNJ6,3.1160513410114907
