	lower	lower	lower	lower	upper	upper	upper	upper
CAPN1	0.6197378089651657	5.0768697466095665	2	2	0.24055353721564965	1.5788473722147887	2	2
CAPNS1	0.4735190654767256	-0.8216726206506362	2	2	0.38195715357195803	-4.702903581838687	2	2
CARTPT	0.4286981716638256	2.0343512527070557	4	4	0.6380512197085942	-4.581752378540108	4	4
CASK	0.059769124771829635	-1.8942860669371635	2	2	0.819320023273342	-4.127567747772495	2	2
CASP7	0.8625797821980141	2.500401720168161	3	3	0.9335810502016108	-2.3277061185456907	3	3
CASR	0.4927669364245706	2.3267088045860587	5	5	0.5244061020188673	-4.719118670302755	5	5
CAST	0.6998983649396864	10.03869289865056	7	7	0.13032596533971738	1.399636529526205	7	7
CAT	0.8637780629535432	3.0548883381414935	4	4	0.846407252927595	-5.371031668950452	4	4
CBR1	0.4229302614645546	6.622357265656841	3	3	0.6125394623899066	-5.183227364673832	3	3
CBS	0.8987096549140207	5.678052625275753	4	4	0.7692745210169614	-2.135026317612484	4	4
CCBL1	0.08731445315988665	12.787440947436007	1	1	0.7628667743652672	-6.5675177886375975	1	1
CCBL2	0.9911685253140002	5.788475794331379	4	4	0.5172912259372366	-5.7373951136267065	4	4
CCKAR	0.903053547094825	0.19337681391186182	3	3	0.3203828661805692	-1.3764432837909897	3	3
CCL8	0.09036871389188784	10.1195612561411	2	2	0.3486000596644482	-4.775455371783839	2	2
CCR5	0.35248376061411946	2.2199427269772656	4	4	0.08826885223834895	-9.175113382936887	4	4
CCT3	0.21482833735175744	9.947141645168388	1	1	0.29868749946380246	1.5356652070284826	1	1
CD1A	0.349625416507229	6.654171694030901	4	4	0.10728553496542136	-8.719674232114832	4	4
CD1D	0.37287612734146225	1.8049371313964517	3	3	0.5770232054055706	-5.487386441522687	3	3
CD209	0.9198896014368715	-0.07519593419557857	1	1	0.36538324271088385	-8.949841745286115	1	1
CD247	0.90747603745455	1.5303814082945266	4	4	0.002467285970899134	4.3040052301480225	4	4
CD33	0.6763444760601476	-0.5610078565900807	2	2	0.7707209794848073	-3.032551646705945	2	2
CD3D	0.9937154959012978	4.103156203564621	2	2	0.1680815597136518	1.5246543255496867	2	2
CD3E	0.15396835366316636	6.537630297236339	2	2	0.10983449661307138	1.7131363135785533	2	2
CD3G	0.2960425312390439	-0.04314733196521914	3	3	0.24590561263095378	-5.246726943682723	3	3
CD4	0.6086684693571149	4.521482666876372	2	2	0.7467421134808956	0.15414339130284127	2	2
CD46	0.3020083601199023	-1.037387586593005	3	3	0.1565463502920705	-6.383130966222005	3	3
CD52	0.29868749946380246	9.539266470584336	1	1	0.6957112086212667	-7.115378662566656	1	1
CD55	0.37287612734146225	3.817067270489813	3	3	0.4082421376484595	-1.610658635385997	3	3
CD80			0	0			0	0
CD86	0.17791462702036287	-1.3655448290201087	6	6	0.04971298622841715	-9.682468506127284	6	6
CDA	0.7230059644416609	-0.3766096048026659	2	2	0.07900848666846641	1.8531826087382783	2	2
CDC14A	0.6619526968930883	5.804976834348518	4	4	0.36699863976590164	-6.115061438866442	4	4
CDC14B	0.8844962782287954	-0.1757293535628648	1	1	0.14322325140518916	-10.049649343263598	1	1
CDC25A	0.2207788947635121	6.539831611107307	3	3	0.3525970933298672	1.0513325579410342	3	3
CDC25B	0.0934051197403108	-1.9428303475030573	2	2	0.09036871389188784	1.7266427050874116	2	2
CDC25C	0.6957545268767622	2.980585782375241	3	3	0.9642065588722244	-4.764832111364625	3	3
CDC42BPA	0.6301653783910885	2.1428576166505198	4	4	0.8291107692840998	-5.819583353692164	4	4
CDC42BPB	0.7243935255582838	3.0496774944276512	3	3	0.8625797821980141	-2.1299671959117092	3	3
CDC42BPG	0.24590561263095378	6.382479886216061	3	3	0.7052551253773022	-1.9425963739550436	3	3
CDC42SE2	0.30589821930543304	-1.0875709088322971	4	4	0.6943612463275022	-5.572230509062126	4	4
CDC7	0.6629706678934735	-0.7566664157700824	1	1	0.2406558158041382	1.6681107323226023	1	1
CDH5	0.3141784886638983	-0.6631886741824715	3	3	0.13525077837193752	1.368977116372763	3	3
CDK1			0	0			0	0
CDK10	0.5510397247543231	2.348796842525577	3	3	0.7340286013566418	-3.2295674319131122	3	3
CDK11A	0.6768971859550865	1.9578056480362094	3	3	0.7631805449989932	-2.379591259362797	3	3
CDK11B	0.15816331195757294	-1.05142633027409	4	4	0.6067622680548863	-1.8353607889524266	4	4
CDK12			0	0			0	0
CDK13	0.714801909064076	5.630399033866951	3	3	0.509054478717973	-1.9724109275075836	3	3
CDK14	0.4865641624881364	1.888130572117787	5	5	0.7558901951357487	-5.5017142163009884	5	5
CDK15	0.08934602300962007	-1.570629338242253	3	3	0.25649741520509617	-0.19203485591590605	3	3
CDK16	0.8204929418465725	3.400774377665133	4	4	0.2429029692854261	-1.1144988630384942	4	4
CDK17	0.2948322834067959	-1.2795779793586046	2	2	0.8315870510040755	-3.5689927979998197	2	2
CDK18	0.21126201859549598	-1.1255826784078717	3	3	0.953989943868534	-2.61566660204466	3	3
CDK19	0.30238174342794233	4.554110706623674	5	5	0.4384944204158	-9.758363929092946	5	5
CDK2	0.019806751152989258	-1.958799571652932	4	4	0.9867531361654316	-2.5500371247270635	4	4
CDK20	0.8242681901271184	1.5038993306919568	5	5	0.39327548824485525	-9.03081777520332	5	5
CDK3	0.4355219180532939	-0.9341889890880317	2	2	0.24692473509140822	1.5334389335275214	2	2
CDK4	0.4865641624881364	3.137905812565522	5	5	0.17477314927118348	-0.290731503140615	5	5
CDK5	0.04213156085606892	-1.7762227545283338	3	3	0.1641829853786705	-6.246763388041402	3	3
CDK5R1	0.792672273526139	2.334510185963717	3	3	0.5596366575132491	-2.054935700384787	3	3
CDK5R2	0.8012988347974419	4.7017953664353564	5	5	0.6893733267180202	-4.671896484765644	5	5
CDK6	0.8258375768012532	3.0597159989080667	6	6	0.15984842417544198	-1.7491373406842639	6	6
CDK7			0	0			0	0
CDK8	0.43518342317727465	9.178227786648785	4	4	0.384900117571482	-0.01342815120493072	4	4
CDK9	0.3248366047348328	-1.0787438565652225	2	2	0.905950320636913	-3.996630072037618	2	2
CDKL1	0.48040383602307324	9.819731785199128	5	5	0.8396664512457587	-5.319472512838359	5	5
CDKL2	0.01263856211177618	10.836163228233104	3	3	0.9744290538613658	-4.665610647085682	3	3
CDKL3	0.015607179783305999	-1.9276109628726588	5	5	0.35612329772100226	-9.617157489478082	5	5
CDKL4	0.6459782297226009	6.717721826764428	4	4	0.01558296282094054	-9.729763554590566	4	4
CDKL5	0.90747603745455	5.257434359601757	4	4	0.2612310530635821	-7.035204671384633	4	4
CDKN1A	0.11220110188298406	10.565720670200106	4	4	0.7440230356089503	-1.9604311528789315	4	4
CDKN1B	0.1494312667227473	10.778530615638038	1	1	0.2685964162824007	-9.313318040178565	1	1
CDKN1C	0.7356651658540911	2.380605763436795	4	4	0.8812149716020755	-2.674327255849043	4	4
CDKN2A	0.5596366575132491	1.8009908908607717	3	3	0.953989943868534	-2.6694347602917965	3	3
CDKN2B	0.8812149716020755	2.025208750389797	4	4	0.0893068701214869	-1.187806209696307	4	4
CDKN2C	0.9335810502016108	0.2553467614104677	3	3	0.03960343661678779	2.2967713567444616	3	3
CDKN2D	0.2221376730572553	5.565201311283095	2	2	0.7289158883857518	-3.2468168178392833	2	2
CDKN3	0.05621397586243961	11.434058712105994	4	4	0.8550838789849982	-7.9264090723134615	4	4
CDO1	0.8686233887448216	4.938049905980293	2	2	0.18838153206022834	1.4556301191055274	2	2
CEACAM1	0.4863945426114137	2.5582996859252507	6	6	0.8188499000759374	-8.840722890773575	6	6
CEACAM5	0.653458536354288	4.66700714609399	2	2	0.6308940151440023	-3.9809333691334565	2	2
CEL	0.9846557509119103	0.01633076645186371	3	3	0.1603303024931052	-8.523621319841135	3	3
CELA1	0.3459954907228089	1.9614387146493033	3	3	0.1565463502920705	-6.244243733535073	3	3
CELA2A	0.06696761524639441	-2.2979987025811517	4	4	0.20501909086013947	-8.667912876589293	4	4
CERK	0.3525970933298672	5.873036505055677	3	3	0.4229302614645546	-5.538296810281248	3	3
CERKL	0.44180058593783	11.03988094183378	8	8	0.03516241198714709	2.5682299119581424	8	8
CES1	0.475264582054305	2.0631791079274246	4	4	0.09355662146899714	-8.938483011849007	4	4
CFB	0.3330302479966122	-0.9276162672969613	3	3	0.9642065588722244	-2.518066086148379	3	3
CFD	0.6768971859550865	3.2538103701772676	3	3	0.8625797821980141	-2.175319757164741	3	3
CFL1	0.9560302952092635	3.9956740781140088	2	2	0.08173351610863466	-9.522201363448744	2	2
CFTR	0.8637780629535432	2.6443614611678186	4	4	0.614520176712387	-5.993778529597409	4	4
CGA	0.614520176712387	6.150218053987882	4	4	0.614520176712387	-4.852823645716056	4	4
CHD1			0	0			0	0
CHEK1			0	0			0	0
CHEK2	0.4549754338611368	1.2259653662880539	4	4	0.6539456471479708	-3.063491553357824	4	4
CHIA	0.1931253343851519	-1.1640044630203885	3	3	0.8827784086677047	-2.38005257051999	3	3
CHIT1	0.7947731413669984	2.5163036417190328	4	4	0.7777478678258648	-5.620506490201101	4	4
CHKA	0.4384944204158	6.943821216305643	5	5	0.42691798452323726	-4.264038758058038	5	5
CHKB	0.8525132106338359	2.451892742298863	3	3	0.5946601912841968	-1.968725185759513	3	3
CHM	0.2406558158041382	9.7766233360982	1	1	0.7971638434158136	-1.550978234311397	1	1
CHRM1	0.14247947470683264	6.935277223559563	4	4	0.4002181474641018	-1.4321238432281314	4	4
CHRM2	0.9437808838766888	3.0080743054884223	3	3	0.6306524332615491	-5.457567553647896	3	3
CHRM4	0.819320023273342	-0.3769151743067125	2	2	0.5867985246541945	-4.426919005616283	2	2
CHRM5	0.7949210125777597	4.2677653192203415	2	2	0.8686233887448216	-3.5107915282064064	2	2
CHRNA1	0.3525970933298672	5.830835758150651	3	3	0.9335810502016108	-2.7372289512969243	3	3
CHRNA10	0.6223214530405292	0.61786113557805	4	4	0.15173971882643233	1.3041536931080853	4	4
CHRNA2			0	0			0	0
CHRNA3	0.10876756967904064	10.246547806163408	5	5	0.5838671555050554	-1.4007665104641307	5	5
CHRNA4	0.31647445496966875	-1.0311888598795396	4	4	0.6380512197085942	-5.279884198035535	4	4
CHRNA5	0.7729753211775603	2.4502329709918222	3	3	0.4767143993899181	-3.3503391107378264	3	3
CHRNA6	0.9233921096059854	0.2751271594613491	3	3	0.4082421376484595	-1.6074056112391784	3	3
CHRNA7	0.5724065910069491	6.369974835731373	4	4	0.3272878386591217	-1.4334296845795171	4	4
CHRNA9	0.11701390891099898	9.811813100565894	2	2	0.7949210125777597	0.2108334517210361	2	2
CHRNB1	0.5132711059909847	2.978688836258277	2	2	0.46385236718594713	-4.574549655593611	2	2
CHRNB2	0.2612310530635821	6.806358066384546	4	4	0.6699985902759191	-5.010479251680052	4	4
CHRNB3	0.7628667743652672	-0.48324122205971776	1	1	0.9376504461016588	0.1836013968960501	1	1
CHRNB4	0.05054898027206024	-1.7655479869201756	3	3	0.3266667946891344	-5.904384072219919	3	3
CHRND	0.7524111676445808	-0.3470580535896571	4	4	0.8724887730813045	-6.2711441139127215	4	4
CHRNE	0.12234656030806688	7.187537293578271	3	3	0.7052551253773022	-5.161915393375395	3	3
CHRNG	0.7025543636257118	3.017624244485955	4	4	0.8724887730813045	-5.264408922840058	4	4
CHUK	0.951455921838272	5.80477623600648	4	4	0.8033231357098927	-2.1181569011658667	4	4
CIB2	0.496040435444444	2.689798339551021	4	4	0.3327834392297607	-1.7276280104445931	4	4
CIB3	0.430388895180718	3.5978845836276387	3	3	0.0307390902348065	2.11107907787146	3	3
CINP	0.21482833735175744	9.958225056212047	1	1	0.22320566590543867	1.7699233056210901	1	1
CIT	0.37343960908730933	5.544854406324292	2	2	0.493180551416013	0.7154487259255735	2	2
CKB	0.9426437736618785	2.49940356995655	4	4	0.16145135396425114	1.3579678109204867	4	4
CKM	0.559468538528665	10.058978126351406	8	8	0.7601046111609097	-8.401754868060733	8	8
CKMT1A	0.9174727785181955	9.779304168188782	7	7	0.20322223751088142	-9.43402175392501	7	7
CKMT1B	0.26845110806016914	1.55953599125533	7	7	0.27205294586698425	-9.913101888793005	7	7
CKMT2	0.14551675360870533	7.481495978653444	4	4	0.0893068701214869	-0.8112882395448789	4	4
CKS2	0.8396664512457587	6.5420760488234775	5	5	0.10033445370535704	-9.245463147563761	5	5
CLC	0.4846924179863771	-0.722111183659953	3	3	0.11042516887470057	-8.929056967129986	3	3
CLCN2	0.9955841983893235	2.280886165134525	4	4	0.7149086331548442	-5.45616333954585	4	4
CLCNKA	0.409891547786831	9.784443853874313	5	5	0.4240516090269918	-8.640163748661285	5	5
CLEC3B	0.42226948296545663	6.137173122195926	4	4	0.7190438463719142	-2.1237322079403156	4	4
CLK1	0.08461749189882836	8.030097266282398	3	3	0.5946601912841968	-1.649914145034195	3	3
CLK2	0.5340431495343935	6.140161578134648	3	3	0.2960425312390439	-6.1832269222752885	3	3
CLK3	0.7398400700349768	6.263395414063699	4	4	0.43518342317727465	-1.6023353044073965	4	4
CLK4	0.5596366575132491	2.060478876327018	3	3	0.5682981343473044	-3.1502386057296743	3	3
CLPB	0.36504065342345127	5.4116051950308	2	2	0.7949210125777597	-3.3472261838010375	2	2
CLPP	0.07790632474451681	7.1999028939097665	3	3	0.1420853798910485	1.4935901355801355	3	3
CLPS	0.9132157234932249	-0.1152710422021593	3	3	0.7340286013566418	-5.181563148324221	3	3
CLPX	0.9948849700283554	2.8709551005192395	3	3	0.9437808838766888	-4.922709275527937	3	3
CMA1	0.653458536354288	4.450045805438404	2	2	0.9434862146926926	-3.752646128225713	2	2
CMAS	0.3164733101553666	9.669184412064903	5	5	0.8319592591651914	-8.505195484509128	5	5
CMPK1	0.2901560983513152	6.937544314417841	3	3	0.03960343661678779	2.176276468059952	3	3
CNKSR1	0.10300776982270127	9.702617445082513	2	2	0.44485275595066687	-4.850183952164421	2	2
CNKSR3	0.34272403984608857	1.9020299509771832	3	3	0.10076383423284808	-6.59436722718289	3	3
CNR1	0.7290290721171528	-0.614530351784369	1	1	0.1987584948761255	2.0501305889655024	1	1
CNR2	0.42226948296545663	7.014386471401529	4	4	0.7692745210169614	-7.807726194762005	4	4
COL2A1	0.3525970933298672	6.929557636363704	3	3	0.15283051353896723	1.4614934764560983	3	3
COMP	0.06417146223370432	10.150486485784928	2	2	0.09036871389188784	1.7183194741014614	2	2
COMTD1	0.563701279109148	-0.24246441518398645	5	5	0.7409309882352513	-4.142747875992648	5	5
COX5A	0.5241502651788619	-1.1533417057214113	1	1	0.3536646179116094	-9.02533727721454	1	1
COX5B	0.905950320636913	3.954573189553029	2	2	0.03980403998299761	-10.008355782396304	2	2
COX6A2	0.646833967708627	1.6915642622309806	1	1	0.10515940763899286	3.752706883231452	1	1
COX7A1	0.5994348273460528	2.4563273075641163	1	1	0.20668004847439692	1.885300002685013	1	1
COX7B	0.1207392324915107	9.716743931120114	2	2	0.11337944232155323	-9.184790477351472	2	2
COX7C			0	0			0	0
COX8A	0.18029291087097732	-0.24745696831921857	3	3	0.3020083601199023	-6.9420580878654805	3	3
CP	0.45429657353652386	4.700577389561843	2	2	0.843895243218821	-4.045093466107419	2	2
CPA1	0.6150599454031654	-0.883328379872589	1	1	0.40197086850418695	-8.756613799498922	1	1
CPB1	0.1565463502920705	-1.2529107629904221	3	3	0.06963898846627246	-9.125639909163215	3	3
CPD	0.3006989993864161	8.67994709520192	4	4	0.4417249336735335	-2.342877866443099	4	4
CPE	0.58581089287956	-0.5641543428276545	3	3	0.7534235347349099	-2.4669867073060385	3	3
CPO	0.7729753211775603	2.8710761089320003	3	3	0.49274223497424763	-1.9351249082241326	3	3
CPS1	0.30329083644242505	-1.0127935293909858	4	4	0.6780825252478184	-5.556052978138038	4	4
CPT2	0.9560302952092635	4.23405966978965	2	2	0.2876310546352788	-8.503306334841529	2	2
CRAT	0.19372816203837273	6.244356210329096	2	2	0.3171554353003504	1.5427654900337824	2	2
CRB2	0.8118765817782444	8.515307205791014	6	6	0.23758375952585398	-8.615417659415028	6	6
CRH	0.9960627447354083	5.9941433324184645	5	5	0.9803156409971834	-4.867836947813625	5	5
CROT	0.6150599454031654	-0.834311559664279	1	1	0.40197086850418695	-8.707596979290612	1	1
CRP	0.27803410904387404	-1.3538120347468325	4	4	0.5686473614873404	-4.715973471000674	4	4
CRYBB1	0.030307496205314772	-2.3022231931437895	2	2	0.07127403719021892	-9.675160556058692	2	2
CRYZ	0.2729720342176537	-1.0534680383225983	3	3	0.3938622033379876	-1.703972195012365	3	3
CS	0.7340286013566418	2.934646703452778	3	3	0.5340431495343935	-1.9459577883982064	3	3
CSAD	0.496040435444444	2.5611694867481165	4	4	0.07564277551359934	-9.079567041688618	4	4
CSF1R	0.6150599454031654	-0.8598184347292399	1	1	0.40197086850418695	-8.731522818536092	1	1
CSF2RA	0.37979324589522423	1.5837627124015452	3	3	0.21126201859549598	-6.772421344762718	3	3
CSF2RB	0.5463415800388045	-0.6049282897036757	4	4	0.8204929418465725	-5.256984384511004	4	4
CSK	0.44832238284022163	6.979596518938368	4	4	0.1972178342684715	1.4396336861489605	4	4
CSNK1A1	0.2685964162824007	9.610227933428359	1	1	0.1314031367606553	-10.18749887853717	1	1
CSNK1A1L	0.2228990364697363	10.796437090191075	5	5	0.5906629964204488	-5.284351931611355	5	5
CSNK1D	0.15856905608243255	-1.5510197399306689	2	2	0.699533384968384	0.34154237242985547	2	2
CSNK1E	0.953989943868534	2.5642753533588984	3	3	0.6035700677590778	-5.471864324761126	3	3
CSNK1G1	0.6035700677590778	2.2016285609007595	3	3	0.3330302479966122	-6.056833411588491	3	3
CSNK1G2	0.40153158023077495	6.441613735249245	5	5	0.2864767420419979	-1.8344378725994759	5	5
CSNK1G3	0.4676187164013438	-1.2396665055457845	1	1	0.22320566590543867	1.8412443852147595	1	1
CSNK2A1	0.6582402618027362	2.204162330576833	3	3	0.13193012715932934	-8.58927067104838	3	3
CSNK2A2	0.9426437736618785	3.1032535539837283	4	4	0.6780825252478184	-4.998062109027362	4	4
CSNK2B	0.5030718809833215	2.633261603829131	4	4	0.475264582054305	-8.4585542093152	4	4
CTDNEP1	0.6699985902759191	3.0091726882440324	4	4	0.6619526968930883	-5.3712378842176065	4	4
CTDP1	0.2228990364697363	2.2018275047490543	5	5	0.35612329772100226	-8.931980348477678	5	5
CTDSP1	0.9184431438380081	3.8446741912496405	2	2	0.4263049957321291	-4.846132497330614	2	2
CTDSP2	0.7534235347349099	2.8714925935496125	3	3	0.430388895180718	-1.66634132150598	3	3
CTDSPL	0.31115669656083966	9.964636619861949	4	4	0.021631199864576078	2.285075825739313	4	4
CTH	0.01863478408479949	-2.086473416005442	3	3	0.055260269043792984	-9.292541123799282	3	3
CTLA4	0.9309561342645262	3.9489356145168957	2	2	0.493180551416013	0.6924262933124701	2	2
CTNS	0.06713777809736367	10.415214613202616	5	5	0.9881886176926634	-8.18736795885752	5	5
CTRB1	0.41720285726390505	-0.2612901543305868	2	2	0.8315870510040755	-3.3908990979884646	2	2
CTSF	0.8637780629535432	6.4983848181813455	4	4	0.31647445496966875	-1.7064521081940267	4	4
CTSG	0.22666813199974745	10.85927769931125	5	5	0.7409309882352513	-8.125865717381082	5	5
CTSH	0.049848901446944954	10.726552955792211	2	2	0.9811480471341884	-3.8790013946695616	2	2
CTSK	0.06417146223370432	10.304618898704625	2	2	0.782794722694634	-3.938202980258544	2	2
CTSL	0.43267837631384587	9.307837088917934	8	8	0.6905520701055696	-8.732186778096532	8	8
CTSS	0.9560302952092635	4.1446743807607005	2	2	0.653458536354288	0.46225746811617296	2	2
CTSV	0.4082421376484595	1.6178831852464912	3	3	0.12234656030806688	-6.507537795116511	3	3
CUBN	0.21482833735175744	-1.7223149109793052	1	1	0.1692881450557	-9.596469162333726	1	1
CUTA	0.3486000596644482	-1.1940146024056029	2	2	0.08741223813466364	-9.568240574581464	2	2
CXCL10	0.20827149001130985	1.5128438404284605	5	5	0.06567728433244104	-9.285367117753998	5	5
CXCR1	0.01863478408479949	-1.958490235051973	3	3	0.20661638328745013	-6.442636272734393	3	3
CYB5A	0.4379233181869481	2.063039322965569	3	3	0.07163511483999255	-6.886063955905542	3	3
CYB5B	0.27862098834553783	-0.9537667755983327	3	3	0.509054478717973	-5.6863224031006	3	3
CYB5R1	0.3203828661805692	1.4815386045401482	3	3	0.8827784086677047	-2.6897411524883488	3	3
CYC1	0.782794722694634	4.4545866457796235	2	2	0.22816064334400843	-8.569804718537558	2	2
CYGB	0.23408601672889773	1.8571505304285914	4	4	0.6619526968930883	-2.793589768603072	4	4
CYP2C18			0	0			0	0
CYP2C8	0.3199536685890044	-1.5606227613658206	1	1	0.2406558158041382	-9.43293568682598	1	1
CYP2C9	0.38953769995165466	-1.4144409066494923	1	1	0.5241502651788619	-8.287726326275823	1	1
CYP2D6	0.2047540921823684	9.121000486094761	2	2	0.493180551416013	-4.5064646334153	2	2
CYP3A5	0.7707209794848073	3.7833240492184976	2	2	0.5337797266232922	-7.215505297576291	2	2
CYP4A11	0.905950320636913	0.10249190234006189	2	2	0.6421349797380504	-2.7700894200898656	2	2
CYSLTR1			0	0			0	0
CYSLTR2	0.6215672885499751	3.1821041019588114	3	3	0.7631805449989932	-2.3306760542378036	3	3
CYTH2	0.9335810502016108	0.08734469463943	3	3	0.46097636493522	0.5833593583363208	3	3
CYTH3	0.12455673692313847	9.757071234045016	2	2	0.5546943436543996	0.3103282180708683	2	2
DAO	0.17209694551087673	-1.0365084801132955	3	3	0.5510397247543231	-2.0542170863157083	3	3
