	differentiation	differentiation	differentiation	differentiation	lower	lower	lower	lower	upper	upper	upper	upper	upper_vs_lower	upper_vs_lower	upper_vs_lower	upper_vs_lower
TGM2	0.9727003950388569	-5.105377743305456	5	5	0.06714106303274249	16.86681944306348	5	5	0.5602262931545183	-3.023786127003879	3	3	0.03820105489776033	-18.053307588259894	5	5
TH	0.21036970045268266	-9.218097428645073	10	10	0.9620289754882979	8.863701344030295	5	5	0.833302184133236	3.4550324158390833	7	7	0.7870855169996965	-12.618584265895274	6	6
THNSL1	0.11761500130196133	-1.2165919708851056	5	5	0.8727855683308529	5.994140681613637	4	4	0.7790667922440223	-2.984503264057738	4	4	0.6757011822409351	-5.652806753208619	3	3
THRA	0.6973630741906693	-0.4974079212667602	5	5	0.7784667873558294	9.74926486596331	5	5	0.4245657568623671	-9.235882665927129	5	5	0.19111042344724594	-11.949049952422806	3	3
TIE1	0.7914408197717095	-3.3021594151788025	5	5	0.6800217115562243	6.037684239911314	4	4	0.9751334888782764	-2.9461984302469464	4	4	0.7046007158919422	-5.554306674812335	3	3
TK1	0.036282850224941376	-8.599989394999644	5	5	0.02582919522030799	19.179446798419338	2	2	0.10817901356315689	10.712609224201385	1	1	0.18671009585887266	-12.274417504705456	3	3
TK2	0.9231688549796025	-2.3550859603741774	5	5	0.6871474617411502	2.8440076421046476	4	4	0.29535725760161435	1.306727728547464	4	4	0.328979664361046	-1.4281663441988404	4	4
TLK1	0.3301748442224587	-0.9004795136977756	5	5	0.624085750132112	9.832035450730976	4	4	0.40501381561647576	-6.430330648581887	4	4	0.1698561098975886	-12.150317687900534	3	3
TLK2	0.48393449537870303	-2.166179312577029	5	5	0.5768455670526036	2.090229811699325	4	4	0.7117797418322476	-2.1453344471910305	5	5	0.13960852807658458	-0.7521294106027808	3	3
TLL2	0.4132379922438272	0.7379785854929186	5	5	0.11220436200049282	9.810176384602489	5	5	0.5019677595485061	-1.1035589871573046	5	5	0.03914786204194618	-10.381248774034944	5	5
TLR2	0.8058573900368531	-4.116470720633786	5	5	0.44881407361318837	11.535652926090409	5	5	0.5862567602650975	1.3489509209838746	5	5	0.8879785763849	-11.2309418622325	5	5
TLR7	0.40616968315166235	-4.331516515535657	5	5	0.42335965437297274	5.004098862477391	4	4	0.08054782795986577	-9.349821586667053	3	3	0.23597275505870985	-17.726543036083417	1	1
TLR8	0.2319225415731111	-8.596668295587682	4	4	0.49453005034620534	9.368041860452685	2	2	0.836468272629508	0.24795343750475857	1	1	0.47473033813968235	-9.62344720946784	2	2
TMLHE	0.5649220302157778	-3.529011617719687	5	5	0.9865522952025906	2.838326580975528	3	3	0.6148359736999094	-3.4032674980017266	4	4	0.7541069950238657	-3.5624303010324336	2	2
TMPRSS15	0.35874312396687147	-8.647332841546723	5	5	0.7878462031069068	5.021283607529997	2	2	0.46102938813983785	1.0915245477438864	3	3	0.6820945368121456	-3.4806849971244667	2	2
TNFSF11	0.9206984651613289	-5.802597465136376	5	5	0.43483297681819333	6.165825561060728	3	3	0.4929630337814723	-3.9907984783351895	3	3	0.2446274672971238	-9.998308441122335	3	3
TNFSF13B	0.519582303351257	0.4830770601395897	5	5	0.3476444463049674	2.0310928583925865	5	5	0.48194424478584097	-9.49211162552413	5	5	0.41726130670800565	-2.52814944837776	2	2
TNIK	0.5035733777282381	0.4415734552145998	5	5	0.1868253721323272	10.978603861326718	5	5	0.2711338518820684	-9.428735437522004	5	5	0.028985094764266736	-16.63696688429899	4	4
TNK1	0.4096947731568329	-3.5787555006400056	5	5	0.6899657210501795	5.548056962799886	3	3	0.920884946588816	2.7560664047026577	5	5	0.6219993672340329	-11.394588737223254	5	5
TNK2	0.31527357060829464	-2.293394081183348	10	10	0.7881577756125282	13.876307120832024	10	10	0.05193297370741835	-10.287650016363854	9	9	0.03036050227273122	-18.81658040419958	6	6
TNNC1	0.7628252567401973	-8.733077544258371	5	5	0.9239084394407335	5.431875517339177	3	3	0.7384016836930404	3.8298653336476627	4	4	0.9478833410736787	-5.352874546343824	3	3
TNNC2	0.8592488606084292	-4.219769648134884	5	5	0.1020118366285458	12.888633407496384	4	4	0.2503308729813344	-6.136702782462276	3	3	0.018615512084836323	-16.19770726268607	3	3
TNNI3	0.4026627652415692	-8.366056945138757	5	5	0.7024266598785982	5.138129699912136	3	3	0.8974582362475987	-0.14793185414013324	3	3	0.9374795878480127	-5.989451712917725	3	3
TNNI3K	0.029194289893085926	-8.660734167976024	5	5			0	0	0.032412204502727165	9.308046982656363	3	3	0.14314548677116676	1.8098527655349155	3	3
TOP1MT	0.7723299480302798	-5.318313962287845	5	5	0.33913524261838335	12.486853328923521	4	4	0.9043013934051304	-2.3168713760302473	4	4	0.3601334303089583	-10.925717101514747	3	3
TP53RK	0.04220205616820466	-8.773883773840963	5	5	0.07616975212297546	14.29631930684547	2	2	0.03756920504367686	9.506675628005322	4	4	0.8258231017016949	-5.785962356000169	4	4
TPD52L3	0.3426850656797221	-2.1002801690412456	5	5	0.8996082855794721	2.8964942451729048	4	4	0.24878231313626042	-9.14725013209933	4	4	0.7663400909455875	-8.268884294730881	2	2
TPH1	0.9860967962476492	-4.5635703432080374	4	4	0.13129331347928347	16.046752589367227	4	4	0.4151361599519968	4.0406175948909615	4	4	0.2165585365870627	-12.804775087727405	4	4
TPI1	0.2973780068144555	-5.8535329279196375	4	4	0.13652475757907007	10.115008854559337	3	3	0.89425499144977	-2.940889804887791	2	2	0.30787314950254463	-11.74743073666464	3	3
TPK1	0.5482166560638387	-6.814924489073529	5	5	0.6734813344087225	4.064184962694483	3	3	0.1538043627418711	3.310912774862302	5	5	0.2084999861391028	-4.362891431751335	5	5
TPMT	0.21220138259964239	-9.095325169753401	5	5	0.7249049401229793	3.2707413906486975	2	2	0.9629960299111844	0.10704075066950049	3	3	0.8241261146639588	-4.836524137479102	3	3
TPSAB1	0.8203402492304765	-2.381410823079352	5	5	0.09223983133197462	-1.500314715437393	4	4	0.3660233427803543	-6.363259656443329	4	4	0.5257619439266255	0.9761000056245654	2	2
TPSB2	0.22382328050897649	-9.133934920688487	5	5	0.51095919398674	6.540251993870247	3	3	0.2904900699402442	-5.1246873552209875	2	2	0.28543489400435684	-9.894267081337297	2	2
TPTE	0.8690335729624106	-2.407748457547244	5	5	0.7231833113381831	-0.07674501299829946	4	4	0.12418094087868879	4.368411195965284	5	5	0.14183427457886547	2.422230833219656	5	5
TPTE2	0.9285051699562917	-8.974161677683306	9	9	0.9482381314788426	9.7325297761653	5	5	0.5505829727282954	-10.110723998539946	6	6	0.5799975159501121	-15.422392091956715	5	5
TRAF3IP3	0.9513642056473823	-8.352841591970705	10	10	0.478086635050633	13.711645965004173	7	7	0.4928466891762381	-10.156855080937481	8	8	0.8052878128087664	-15.602239179000351	5	5
TRAPPC1	0.07773686460408574	-8.623638622730416	5	5	0.2950646778219367	10.758688432607535	1	1	0.14720251710714832	5.552700162229786	2	2	0.5153359195089745	-2.8892407509925677	2	2
TRAPPC2	0.586141830064435	-3.3559522527696513	5	5	0.544169601042237	7.4616143114418945	4	4	0.9751334888782764	-2.5810895351937577	4	4	0.5997482906588206	-9.920236071141451	4	4
TRAPPC3	0.826208283160862	-3.937439986318118	4	4	0.16970780786039785	-1.5222290152714155	2	2	0.46732211144039093	-3.1855950165406095	3	3	0.2270843147989463	2.3920663664758752	1	1
TRAPPC4	0.5605483677189262	0.7487444116276795	4	4	0.7746656876166776	2.7424689075614768	4	4	0.28721399761160005	-8.442469227478561	4	4	0.37409188002387106	-9.744215844828132	1	1
TRAPPC5	0.8753759336580621	0.3629423835126251	4	4	0.2732649050699557	-0.722296700934607	3	3	0.722073372123303	-1.6595970743153259	3	3	0.14602895980960615	2.08717954250704	2	2
TRAPPC6A	0.6519148178577222	-8.580124837566244	5	5	0.826560501188073	5.502100656590673	3	3	0.4424382529993408	3.2146158740666	3	3	0.48060740538231683	-4.535917169169781	4	4
TRAPPC6B	0.38200507622757307	-6.838824027289616	5	5	0.4617297748757533	5.973477836051107	3	3	0.399877549644446	1.5229606571596892	2	2	1.0	-5.404122527959939	3	3
TRDMT1	0.11330082670259754	-8.33876978087916	5	5	0.3105344656759489	11.607139482990783	4	4	0.11589278385204699	4.218222987903547	3	3	0.8346227285087845	-7.841283902613345	4	4
TREM1	0.8886618099197483	-7.763650462095623	5	5	0.6612194621023073	8.425626185877219	3	3	0.9178849179025076	-0.401013754406723	3	3	0.3726627233478227	-8.954348557487217	2	2
TRIB1	0.9083585538730328	-5.259645514879771	5	5	0.33668552683153763	1.9552162148864263	3	3	0.4202528969014685	-2.826976977428641	4	4	0.8471498918248891	-7.470131898871749	2	2
TRIB2	0.6077240764305656	0.20637183068963408	5	5	0.469821252036388	2.4970649202736332	5	5	0.3303909191537896	-8.045250270424495	5	5	0.7046007158919422	-3.6473074498152935	3	3
TRIB3	0.31796415384922627	-8.275997787231658	5	5	0.04507631609799964	15.779812903052907	4	4	0.5476307026070892	-4.593826222088982	2	2	0.021644948112904537	-19.166689615574125	4	4
TRIM24	0.030127598642589452	-9.162729209766598	5	5	0.06746590383577478	14.766837283053908	2	2	0.7263351340786544	0.5306051584097123	1	1	0.052917680259737004	-15.492112982284809	2	2
TRIM28	0.535849872578561	-1.978850876848595	5	5	0.6729244241513159	5.919091503258262	4	4	0.9113597733739448	-2.221933357566941	4	4	0.7937376011426427	-5.204245810986979	3	3
TRIM33	0.6164551216437535	-1.188205814470568	5	5	0.968928919342471	9.071406337072526	5	5	0.9461542394297064	-3.510708209009671	5	5	0.9594980633084279	-8.81404767290095	4	4
TRIO	0.5605483677189262	-0.016376077528487614	4	4	0.6309687826646742	2.88046813944286	4	4	0.2912664936520487	-5.8670143326115465	4	4	0.5362947692730948	-4.89278377354655	2	2
TRPA1	0.8397456015595552	-4.706005082650593	5	5	0.18300983774488477	-1.2196975269486494	3	3	0.12323900978559559	-6.862977160343326	3	3	0.8732478202697368	0.7381951389275745	1	1
TRPM6	0.10966438189142612	-8.885962908840717	4	4	0.9724775751732075	7.682008129409519	2	2	0.2572131478291162	5.104637783999206	2	2	0.41726130670800565	-2.4190547471367316	2	2
TRPM7	0.6541584537042417	-5.8193138498365125	5	5	0.1584802287640491	-1.1978571842936354	3	3	0.3950132568095176	-3.4495706176744587	3	3	0.5576741474593854	0.9085354457922055	2	2
TRPM8	0.507551045576488	-2.300706919443515	5	5	0.15195082074946206	-1.3664672693201503	3	3	0.8691337795055548	0.043507731283322026	4	4	0.09951703389258404	1.926326774536714	3	3
TRPV1	0.12662916676606095	1.6941686704831695	5	5	0.7851132742816158	5.771576758173571	5	5	0.5917353948849915	-2.2052749667418814	5	5	0.8522831759328808	-4.781503882767608	4	4
TRPV3	0.2334354679142342	-4.8486538360870215	10	10	0.9060146218853302	12.733907431273893	9	9	0.28546324099694	3.4184653003118144	10	10	0.5080508727953783	-12.430450634427388	10	10
TRRAP	0.037979401123907595	-9.554992320924695	5	5	0.41666679443437127	-1.4718555139309295	1	1	0.26965338265067096	-9.726447023261159	1	1			0	0
TSKS	0.7770952342274552	-2.7526924936846346	5	5	0.9239084394407335	5.100036955870274	3	3	0.9848499835176708	-0.05634107260558352	2	2	0.9478833410736787	-5.337965624585429	3	3
TSPO	0.1112200823777611	1.3310433210775354	4	4	0.14955892542148866	-1.2396119794940426	4	4	0.1119023453093794	-9.827654437665755	4	4	0.5086582144193044	1.4811529169791005	1	1
TSSK1B	0.42037863746455084	-3.316979746233018	5	5	0.7652227642488436	15.385692737952631	5	5	0.5184887870266476	-3.544952011803184	4	4	0.1229241040898199	-12.836935632574537	3	3
TSSK2	0.9083585538730328	-2.3746026746261926	5	5	0.4859266291572756	12.926400474948613	5	5	0.19665244461533082	-10.503194611350176	5	5	0.05976629002768475	-12.963943843431236	3	3
TSSK3	0.8935800401313878	-5.692668764521518	5	5	0.39623296890775006	1.9266446320945783	3	3	0.3893091840498266	-3.437398457048058	3	3	0.9167058325394901	-5.205453084413901	3	3
TSSK4	0.11189080144911172	-8.293505774696984	5	5	0.4750045753332912	-1.3855884415355266	1	1	0.3893091840498266	3.167685166358856	3	3	0.0658837077690831	2.5511183071789	2	2
TSSK6	0.9677393280591112	-5.291963548365282	5	5	0.42173115071459977	6.217559802497043	3	3	0.2637000380685838	3.530254332510703	4	4	0.9012064309093628	-5.34073791860595	4	4
TST	0.9578211305664799	-4.991809986995296	5	5	0.06618116885653366	-1.7631741245247021	3	3	0.8691337795055548	-3.3290230942792403	4	4	0.09323314516435047	2.6402967677446307	2	2
TSTA3	0.5558629012712442	-5.138653001911577	4	4	0.24030234125908256	8.881548802889247	3	3	0.27673326100245677	3.5328946897703886	3	3	0.9146227418967077	-8.289788186731341	4	4
TTBK1	0.8058573900368531	-4.834946905395967	5	5	0.9961285525583008	7.541744222034981	4	4	0.20660563085137995	-5.6661772235453585	3	3	0.13613921923054487	-11.247994784217065	3	3
TTBK2	0.8106778782225714	-3.6628806260087035	5	5	0.40123171183354833	-0.1622952907855657	4	4	0.7451320327163529	-4.270614064637074	4	4	0.0901424027348411	2.3434838063066135	2	2
TTK	0.19275799403987948	-7.4551015917179955	3	3			0	0			0	0			0	0
TTN	0.812681654498561	-6.448503173141631	9	9	0.713302636623371	5.297859226898326	7	7	0.6113786510214623	-2.871584272142887	8	8	0.967896665548186	-5.842961697865012	5	5
TUB	0.40616968315166235	-1.7349312367708727	5	5	0.11934162189651298	-1.5611718361291487	4	4	0.0184924938479189	-10.14920157111118	4	4			0	0
TUBA1B	0.40577110769531355	-6.81826840218732	2	2			0	0			0	0			0	0
TUBA3C	0.10911230378190499	-9.844313192573757	5	5	0.11250112405149623	-2.081339895461743	2	2	0.4124262008113354	-3.459680559582038	3	3	0.16445942242404576	2.6875408482635343	1	1
TUBA4A	0.7580861874699827	-3.5029845035561675	5	5	0.9265462741340409	7.795089111557111	4	4	0.8893057705455722	0.31330717708751754	3	3	0.6395440126355633	-7.702876894096384	4	4
TUBA8	0.1913327418824854	-9.182611941802337	5	5	0.7772466586084936	4.869643992055352	2	2	0.2912664936520487	4.647551936874879	4	4	0.4197281872641294	-4.293624827645294	4	4
TUBB	0.02986985159906023	-9.265922876208856	10	10	0.2968491201447703	13.438240019170161	4	4	0.12230490398195208	4.590862182370567	4	4	0.7858808682082163	-11.828814893725026	5	5
TUBB1	0.4422306915417815	-8.308940190384419	5	5	0.5482937102908108	5.171661852219071	2	2	0.1921675997038922	3.9239476496272148	3	3	0.7143319843313938	-2.1795881812725146	3	3
TUBB2B	0.6026280820858319	-9.799423850901738	10	10	0.7912338596641713	16.01175676827383	8	8	0.8309898333226365	-2.775129031860359	6	6	0.816192828322672	-18.3964530572081	8	8
TUBB3	0.7787052156881648	-8.299253139649506	10	10	0.7266756225511086	12.588202670613484	8	8	0.125174383939242	-9.430495735064321	7	7	0.30179243291133384	-12.312183508248454	4	4
TUFM	0.679041845101834	-8.219655160463049	5	5	0.6091632486488154	8.996967093996155	3	3	0.9629960299111844	-0.016965915936516602	3	3	0.8967405044802678	-11.473943409282192	4	4
TWF1	0.5373144629306421	-4.192760879225561	4	4	0.46874481191669715	-0.8129428905337308	2	2	0.4254064936147064	3.204850647234274	4	4	0.1229241040898199	2.07005059386522	3	3
TWF2	0.05938898473113259	-8.548721393468503	5	5	0.2688173387484377	11.076290207448615	1	1	0.08628510634348852	6.458358256043664	2	2	0.8787148714580514	-3.727549041669115	2	2
TXK	0.36598798202515315	-7.569371026723041	10	10	0.49087293311716984	12.11329897038407	8	8	0.3354369728835921	-9.857768009140523	8	8	0.212163221831277	-12.51159519111558	5	5
TXNDC12	0.6744905006897103	-4.928128376686928	5	5	0.9596721613037543	2.9828592609990934	3	3	0.4929630337814723	-5.4475557192936	3	3	0.9041088338302047	-7.860011117500342	2	2
TXNRD1	0.6927656854662068	-2.3982164569196684	5	5	0.9034502746478965	5.743683682715016	4	4	0.29948632331916936	-5.562457524824905	4	4	0.2927413689959968	-9.713087766985229	2	2
TYK2	0.42037863746455084	-8.08719242830481	5	5	0.5627995691474805	6.144725014582261	3	3	0.5812389335291523	1.0739372693177633	3	3	0.4641144340452932	-4.384151313417198	3	3
TYR	0.44593486713607366	-2.5473042814977513	5	5	0.5901700428990586	3.8513683763488054	4	4	0.7116848590927749	-5.526000795179422	4	4	0.9935918570986044	-3.264658833229442	2	2
TYRO3	0.03974295375611534	1.7537164112078998	5	5	0.28898491052723385	4.170208993935562	5	5	0.5917353948849915	-5.675580082722526	5	5	0.5385255034333125	-6.95866526575237	4	4
TYROBP	0.32403203580901174	0.6181714445252532	5	5	0.3216349663483473	3.166040898422233	5	5	0.2781147532239723	-8.673373942666537	5	5	0.9374795878480127	-5.099080997862046	3	3
UAP1	0.8788383827548104	-2.4564467324818082	5	5	0.8120705148574179	6.4427726962151795	4	4	0.31638607723929146	1.1365395412629085	4	4	0.6970246999387522	-5.147949648390454	4	4
UBA1	0.1224798390973059	-9.87061441451376	10	10	0.8253056747074253	9.30045197262197	5	5	0.14990404374288344	11.335963402844706	7	7	0.3228368001793893	-11.24360323449622	7	7
UBC	0.4096947731568329	-3.070613944863947	5	5	0.6036345294692856	4.751577426249626	4	4	0.6984556709721927	0.8157309774745908	4	4	0.47361404369612026	-4.64029449134999	4	4
UCK1	0.20544098866675609	-1.678933415215574	5	5	0.13632608315917366	0.9774718552930916	4	4	0.27528569286122084	-7.043761178599598	4	4	0.9551661367621639	-4.00734372226418	2	2
UCK2	0.6120827118982823	-8.664617428648581	5	5	0.3745702996989678	12.62246375715281	4	4	0.6687545346072507	0.7034416306676516	3	3	0.34028579875010123	-11.840892134700368	4	4
UCKL1	0.4917398287066179	-1.701211940178468	5	5	0.23397172902097219	4.672385725764029	5	5	0.5753706550950528	-0.9301472989894272	5	5	0.8434431122303214	-2.2778265562337143	4	4
UGCG	0.5649220302157778	-8.540312344545155	5	5	0.6091632486488154	5.902879899328146	3	3	0.8246744646172391	0.18714424015050307	2	2	0.4966332316200591	-5.978449749465654	3	3
UGDH	0.07773686460408574	-0.7417578304019408	5	5	0.24433397481722618	4.768247039349519	5	5	0.42918929250420756	-3.7364024209165123	5	5	0.8959888013798673	-2.3509828803399295	3	3
UGP2	0.17201577708792648	-3.26160387593074	5	5	0.544169601042237	7.426310465643593	4	4	0.9680321517100092	-1.1559395164059574	4	4	1.0	-5.397415985522895	3	3
UGT1A9	0.8726298737702233	-4.864878319004774	4	4	0.8178185521799152	5.6120993031678905	3	3	0.4929630337814723	0.9854622770980908	3	3	0.9478833410736787	-5.7377077197458055	3	3
UGT3A1	0.7392222905184969	-4.72348508794136	5	5	0.4696972903564819	9.733383910059802	4	4	0.7518818941316937	-2.343291595813735	4	4	0.4641144340452932	-10.005161864219115	3	3
UHMK1	0.8058573900368531	-1.7112033484268736	5	5	0.19267138341137513	12.641502495045245	5	5	0.2713858163227644	-6.746579122298487	4	4	0.08352379417821744	-19.18363793598616	5	5
ULK1	0.07669497784462927	1.5841647281807816	5	5	0.028215463533898533	-2.0468922993993357	5	5	0.14050990973252023	-9.577723193692137	5	5	0.1030180418608657	2.3415905167612907	2	2
ULK2	0.5523700282837086	-5.947888812093388	5	5	0.36570304873678816	6.838929885348818	3	3	0.5013327091844778	1.5694028563231648	4	4	0.6804051243092235	-8.834343800934652	4	4
ULK3	0.7723299480302798	-2.806524240902822	5	5	0.9806445855755239	5.970268940504611	4	4	0.9467455917978067	-2.0264242575638947	4	4	0.8343169373703494	-5.385384523920134	3	3
ULK4	0.7439240790322463	-3.157359411022002	5	5	0.8271586415575614	5.791516023312087	4	4	0.5717176192435998	0.780736173544898	4	4	0.8522831759328808	-4.893687048486915	4	4
UPP1	0.7205140266053222	-2.234390986443111	5	5	0.9574341219700276	5.770646600053823	4	4	0.7117797418322476	-3.179601738066298	5	5	0.5563406378078593	-5.973201464503494	3	3
UQCR10	0.06505811884906694	-9.508539317592616	5	5	0.5247281861377258	-1.010628381632019	1	1	0.037761813453933334	7.172836212254978	3	3	0.09425928309681748	1.963601318852744	3	3
UQCRB	0.751127860145715	-5.180362515597088	4	4	0.20917389420753763	-1.5189547647084725	2	2	0.09852807424750286	-9.774043241003206	2	2			0	0
